[17-Nov-2022 09:55:50 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/html/Samrons/public_html/public/images.php on line 2
[14-Dec-2022 09:23:38 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 09:57:43 Asia/Calcutta] PHP Warning:  Invalid argument supplied for foreach() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 57
[14-Dec-2022 11:24:39 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::write() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:81
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/vendor.php(47): vendormodel->add_productDetails(Array)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): vendor->addProductDetails('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 81
[14-Dec-2022 11:28:25 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::write() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:81
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/vendor.php(47): vendormodel->add_productDetails(Array)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): vendor->addProductDetails('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 81
[14-Dec-2022 11:30:13 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::write() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:82
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/vendor.php(47): vendormodel->add_productDetails(Array)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): vendor->addProductDetails('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 82
[14-Dec-2022 11:39:50 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 71
[14-Dec-2022 11:39:51 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 12:14:54 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 71
[14-Dec-2022 12:14:55 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 12:16:07 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 71
[14-Dec-2022 12:16:07 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 12:16:07 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 71
[14-Dec-2022 12:16:07 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 71
[14-Dec-2022 12:16:07 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 71
[14-Dec-2022 12:16:07 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 12:16:07 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 12:17:10 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 71
[14-Dec-2022 12:17:10 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 12:31:06 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 71
[14-Dec-2022 12:31:07 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 12:49:18 Asia/Calcutta] PHP Warning:  PDOStatement::execute(): SQLSTATE[HY093]: Invalid parameter number: parameter was not defined in /var/www/html/Samrons/public_html/app/core/database.php on line 47
[14-Dec-2022 12:50:55 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 71
[14-Dec-2022 12:50:56 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 12:51:08 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 71
[14-Dec-2022 12:51:08 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 12:54:57 Asia/Calcutta] PHP Notice:  Undefined offset: 5 in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 95
[14-Dec-2022 22:55:45 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 71
[14-Dec-2022 22:55:45 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 22:56:19 Asia/Calcutta] PHP Notice:  Trying to get property 'url_address' of non-object in /var/www/html/Samrons/public_html/app/models/user.class.php on line 272
[14-Dec-2022 23:00:35 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 73
[14-Dec-2022 23:00:35 Asia/Calcutta] PHP Fatal error:  Cannot declare class vendormodel, because the name is already in use in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 4
[14-Dec-2022 23:00:42 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 73
[14-Dec-2022 23:00:42 Asia/Calcutta] PHP Fatal error:  Cannot declare class vendormodel, because the name is already in use in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 4
[14-Dec-2022 23:02:10 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 73
[14-Dec-2022 23:02:10 Asia/Calcutta] PHP Fatal error:  Cannot declare class vendormodel, because the name is already in use in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 4
[14-Dec-2022 23:02:12 Asia/Calcutta] PHP Notice:  Undefined index: source in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 73
[14-Dec-2022 23:02:12 Asia/Calcutta] PHP Fatal error:  Cannot declare class vendormodel, because the name is already in use in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 4
[14-Dec-2022 23:08:17 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 23:09:54 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:121
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(65): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:11:30 Asia/Calcutta] PHP Notice:  Undefined variable: db in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:11:30 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to a member function read() on null in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:121
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(65): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:11:54 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:122
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(65): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 122
[14-Dec-2022 23:15:47 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:121
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(68): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:15:50 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:121
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(68): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:15:52 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:121
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(68): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:16:48 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:122
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(67): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 122
[14-Dec-2022 23:17:50 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:121
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(67): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:17:53 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:121
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(67): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:18:31 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:121
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(67): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:18:32 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:121
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(67): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:18:32 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:121
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(67): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:18:48 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:121
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(67): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:19:13 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:121
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(67): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:20:38 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 23:26:14 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:121
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(90): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/controllers/admin.php(67): Admin->getCategories()
#2 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addProduts('home')
#3 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#4 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 121
[14-Dec-2022 23:26:29 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 23:29:52 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 23:30:13 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to a member function get_options() on null in /var/www/html/Samrons/public_html/app/controllers/admin.php:75
Stack trace:
#0 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->getOptions('home')
#1 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#2 {main}
  thrown in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 75
[14-Dec-2022 23:30:15 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to a member function get_options() on null in /var/www/html/Samrons/public_html/app/controllers/admin.php:75
Stack trace:
#0 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->getOptions('home')
#1 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#2 {main}
  thrown in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 75
[14-Dec-2022 23:30:32 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to a member function get_options() on null in /var/www/html/Samrons/public_html/app/controllers/admin.php:75
Stack trace:
#0 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->getOptions('home')
#1 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#2 {main}
  thrown in /var/www/html/Samrons/public_html/app/controllers/admin.php on line 75
[14-Dec-2022 23:32:38 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 23:33:04 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 23:37:46 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 23:39:55 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 23:40:35 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 23:41:41 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::write() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:72
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/vendor.php(47): vendormodel->add_productDetails(Array)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): vendor->addProductDetails('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 72
[14-Dec-2022 23:43:28 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[14-Dec-2022 23:43:49 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::write() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:72
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/vendor.php(47): vendormodel->add_productDetails(Array)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): vendor->addProductDetails('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 72
[14-Dec-2022 23:45:44 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 11:20:33 Asia/Calcutta] PHP Notice:  Trying to get property 'url_address' of non-object in /var/www/html/Samrons/public_html/app/models/user.class.php on line 272
[15-Dec-2022 11:20:38 Asia/Calcutta] PHP Fatal error:  Uncaught Error: Call to undefined method PDO::read() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php:127
Stack trace:
#0 /var/www/html/Samrons/public_html/app/controllers/admin.php(56): vendormodel->get_categories(0)
#1 /var/www/html/Samrons/public_html/app/core/app.php(32): Admin->addCategories('home')
#2 /var/www/html/Samrons/public_html/public/index.php(16): App->__construct()
#3 {main}
  thrown in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 127
[15-Dec-2022 11:26:28 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/html/Samrons/public_html/app/models/user.class.php on line 270
[15-Dec-2022 11:26:59 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/html/Samrons/public_html/app/models/user.class.php on line 270
[15-Dec-2022 11:28:17 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/html/Samrons/public_html/app/models/user.class.php on line 270
[15-Dec-2022 11:29:12 Asia/Calcutta] PHP Notice:  Trying to get property 'url_address' of non-object in /var/www/html/Samrons/public_html/app/models/user.class.php on line 270
[15-Dec-2022 11:29:40 Asia/Calcutta] PHP Notice:  Trying to get property 'url_address' of non-object in /var/www/html/Samrons/public_html/app/models/user.class.php on line 270
[15-Dec-2022 11:30:57 Asia/Calcutta] PHP Notice:  Trying to get property 'url_address' of non-object in /var/www/html/Samrons/public_html/app/models/user.class.php on line 270
[15-Dec-2022 11:32:03 Asia/Calcutta] PHP Notice:  Array to string conversion in /var/www/html/Samrons/public_html/app/models/user.class.php on line 270
[15-Dec-2022 11:33:45 Asia/Calcutta] PHP Warning:  Use of undefined constant url_address - assumed 'url_address' (this will throw an Error in a future version of PHP) in /var/www/html/Samrons/public_html/app/models/user.class.php on line 272
[15-Dec-2022 11:40:00 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 11:48:04 Asia/Calcutta] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 39
[15-Dec-2022 11:48:04 Asia/Calcutta] PHP Notice:  Undefined index: id in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 39
[15-Dec-2022 11:48:28 Asia/Calcutta] PHP Notice:  Undefined index: id in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 39
[15-Dec-2022 11:49:29 Asia/Calcutta] PHP Warning:  json_decode() expects parameter 1 to be string, array given in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 39
[15-Dec-2022 11:50:30 Asia/Calcutta] PHP Warning:  Use of undefined constant id - assumed 'id' (this will throw an Error in a future version of PHP) in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 39
[15-Dec-2022 11:50:59 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 14:21:01 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 14:24:44 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 14:52:20 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: url_address in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 36
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 109
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: extension in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 110
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 111
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 115
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Warning:  mkdir(): File exists in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 107
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 109
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: extension in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 110
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 111
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 115
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Warning:  mkdir(): File exists in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 107
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 109
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: extension in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 110
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 111
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 115
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Warning:  mkdir(): File exists in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 107
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 109
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: extension in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 110
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 111
[15-Dec-2022 14:57:11 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 115
[15-Dec-2022 15:00:01 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 15:01:02 Asia/Calcutta] PHP Notice:  Undefined index: url_address in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 36
[15-Dec-2022 15:01:02 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 109
[15-Dec-2022 15:01:02 Asia/Calcutta] PHP Notice:  Undefined index: extension in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 110
[15-Dec-2022 15:01:02 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 111
[15-Dec-2022 15:01:02 Asia/Calcutta] PHP Notice:  Undefined index: productimage in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 115
[15-Dec-2022 15:10:51 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 15:13:54 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 15:16:53 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 15:19:28 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 15:20:59 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 15:25:49 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 15:29:51 Asia/Calcutta] PHP Notice:  Undefined index: filename in /var/www/html/Samrons/public_html/public/images.php on line 5
[15-Dec-2022 15:31:46 Asia/Calcutta] PHP Notice:  Undefined index: url_address in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 36
[15-Dec-2022 15:31:46 Asia/Calcutta] PHP Warning:  Invalid argument supplied for foreach() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 42
[15-Dec-2022 15:31:46 Asia/Calcutta] PHP Warning:  Invalid argument supplied for foreach() in /var/www/html/Samrons/public_html/app/models/vendormodel.class.php on line 42
